fecha,nuevas,suspendidas,reingresos,actividad,delta,saldo
2012-05-11,16,0,0,Todas,0,75631
2012-05-14,22,0,0,Todas,0,75653
2012-05-15,19,0,0,Todas,0,75672
2012-05-16,20,0,0,Todas,0,75692
2012-05-17,11,0,0,Todas,0,75703
2012-05-18,16,0,0,Todas,0,75719
2012-05-21,14,0,0,Todas,0,75733
2012-05-22,27,0,0,Todas,0,75760
2012-05-23,21,0,0,Todas,0,75781
2012-05-24,17,0,0,Todas,0,75798
2012-05-28,17,0,0,Todas,0,75815
2012-05-29,20,0,0,Todas,0,75835
2012-05-30,11,0,0,Todas,0,75846
2012-05-31,21,0,0,Todas,0,75867
2012-06-01,20,0,0,Todas,0,75887
2012-06-02,1,0,0,Todas,0,75888
2012-06-04,17,0,0,Todas,0,75905
2012-06-05,14,0,0,Todas,0,75919
2012-06-06,13,0,0,Todas,0,75932
2012-06-07,30,0,0,Todas,0,75962
2012-06-08,15,0,0,Todas,0,75977
2012-06-09,1,0,0,Todas,0,75978
2012-06-11,19,0,0,Todas,0,75997
2012-06-12,15,0,0,Todas,0,76012
2012-06-13,8,0,0,Todas,0,76020
2012-06-14,15,0,0,Todas,0,76035
2012-06-15,8,0,0,Todas,0,76043
2012-06-18,20,0,0,Todas,0,76063
2012-06-19,24,0,0,Todas,0,76087
2012-06-20,9,0,0,Todas,0,76096
2012-06-21,17,0,0,Todas,0,76113
2012-06-22,6,0,0,Todas,0,76119
2012-06-24,1,0,0,Todas,0,76120
2012-06-25,19,0,0,Todas,0,76139
2012-06-26,16,0,0,Todas,0,76155
2012-06-27,19,0,0,Todas,0,76174
2012-06-28,17,0,0,Todas,0,76191
2012-06-29,13,0,0,Todas,0,76204
2012-07-01,1,0,0,Todas,0,76205
2012-07-02,22,0,0,Todas,0,76227
2012-07-03,18,0,0,Todas,0,76245
2012-07-04,14,0,0,Todas,0,76259
2012-07-05,19,0,0,Todas,0,76278
2012-07-06,20,0,0,Todas,0,76298
2012-07-07,1,0,0,Todas,0,76299
2012-07-09,16,0,0,Todas,0,76315
2012-07-10,13,0,0,Todas,0,76328
2012-07-11,23,0,0,Todas,0,76351
2012-07-12,26,0,0,Todas,0,76377
2012-07-13,16,0,0,Todas,0,76393
2012-07-15,1,0,0,Todas,0,76394
2012-07-16,20,0,0,Todas,0,76414
2012-07-17,13,0,0,Todas,0,76427
2012-07-18,15,0,0,Todas,0,76442
2012-07-19,12,0,0,Todas,0,76454
2012-07-20,12,0,0,Todas,0,76466
2012-07-23,14,0,0,Todas,0,76480
2012-07-24,14,0,0,Todas,0,76494
2012-07-25,15,0,0,Todas,0,76509
2012-07-26,13,0,0,Todas,0,76522
2012-07-27,9,0,0,Todas,0,76531
2012-07-30,13,0,0,Todas,0,76544
2012-07-31,15,0,0,Todas,0,76559
2012-08-01,17,0,0,Todas,0,76576
2012-08-02,22,0,0,Todas,0,76598
2012-08-03,17,0,0,Todas,0,76615
2012-08-06,17,0,0,Todas,0,76632
2012-08-07,12,0,0,Todas,0,76644
2012-08-08,15,0,0,Todas,0,76659
2012-08-09,13,0,0,Todas,0,76672
2012-08-13,18,0,0,Todas,0,76690
2012-08-14,17,0,0,Todas,0,76707
2012-08-15,14,0,0,Todas,0,76721
2012-08-16,13,0,0,Todas,0,76734
2012-08-17,13,0,0,Todas,0,76747
2012-08-20,13,0,0,Todas,0,76760
2012-08-21,13,0,0,Todas,0,76773
2012-08-22,12,0,0,Todas,0,76785
2012-08-23,15,0,0,Todas,0,76800
2012-08-24,19,0,0,Todas,0,76819
2012-08-27,10,0,0,Todas,0,76829
2012-08-28,14,0,0,Todas,0,76843
2012-08-29,18,0,0,Todas,0,76861
2012-08-30,11,0,0,Todas,0,76872
2012-08-31,14,0,0,Todas,0,76886
2012-09-01,4,0,0,Todas,0,76890
2012-09-03,18,0,0,Todas,0,76908
2012-09-04,13,0,0,Todas,0,76921
2012-09-05,11,0,0,Todas,0,76932
2012-09-06,13,0,0,Todas,0,76945
2012-09-07,8,0,0,Todas,0,76953
2012-09-09,2,0,0,Todas,0,76955
2012-09-10,21,0,0,Todas,0,76976
2012-09-11,20,0,0,Todas,0,76996
2012-09-12,17,0,0,Todas,0,77013
2012-09-13,16,0,0,Todas,0,77029
2012-09-14,16,0,0,Todas,0,77045
2012-09-15,1,0,0,Todas,0,77046
2012-09-17,8,0,0,Todas,0,77054
2012-09-18,9,0,0,Todas,0,77063
2012-09-19,22,0,0,Todas,0,77085
2012-09-20,17,0,0,Todas,0,77102
2012-09-21,13,0,0,Todas,0,77115
2012-09-24,20,0,0,Todas,0,77135
2012-09-25,21,0,0,Todas,0,77156
2012-09-26,13,0,0,Todas,0,77169
2012-09-27,10,0,0,Todas,0,77179
2012-09-28,18,0,0,Todas,0,77197
2012-09-29,2,0,0,Todas,0,77199
2012-10-01,22,0,0,Todas,0,77221
2012-10-02,9,0,0,Todas,0,77230
2012-10-03,18,0,0,Todas,0,77248
2012-10-04,14,0,0,Todas,0,77262
2012-10-05,13,0,0,Todas,0,77275
2012-10-08,14,0,0,Todas,0,77289
2012-10-09,24,0,0,Todas,0,77313
2012-10-10,20,0,0,Todas,0,77333
2012-10-11,24,0,0,Todas,0,77357
2012-10-15,17,0,0,Todas,0,77374
2012-10-16,14,0,0,Todas,0,77388
2012-10-17,21,0,0,Todas,0,77409
2012-10-18,20,0,0,Todas,0,77429
2012-10-19,24,0,0,Todas,0,77453
2012-10-21,1,0,0,Todas,0,77454
2012-10-22,16,0,0,Todas,0,77470
2012-10-23,13,0,0,Todas,0,77483
2012-10-24,24,0,0,Todas,0,77507
2012-10-25,22,0,0,Todas,0,77529
2012-10-26,14,0,0,Todas,0,77543
2012-10-28,1,0,0,Todas,0,77544
2012-10-29,27,0,0,Todas,0,77571
2012-10-30,14,0,0,Todas,0,77585
2012-10-31,16,0,0,Todas,0,77601
2012-11-01,22,0,0,Todas,0,77623
2012-11-05,10,0,0,Todas,0,77633
2012-11-06,10,0,0,Todas,0,77643
2012-11-07,15,0,0,Todas,0,77658
2012-11-08,14,0,0,Todas,0,77672
2012-11-09,14,0,0,Todas,0,77686
2012-11-12,16,0,0,Todas,0,77702
2012-11-13,21,0,0,Todas,0,77723
2012-11-14,19,0,0,Todas,0,77742
2012-11-15,19,0,0,Todas,0,77761
2012-11-16,23,0,0,Todas,0,77784
2012-11-18,1,0,0,Todas,0,77785
2012-11-19,13,0,0,Todas,0,77798
2012-11-20,13,0,0,Todas,0,77811
2012-11-21,17,0,0,Todas,0,77828
2012-11-22,21,0,0,Todas,0,77849
2012-11-23,14,0,0,Todas,0,77863
2012-11-25,1,0,0,Todas,0,77864
2012-11-26,14,0,0,Todas,0,77878
2012-11-27,14,0,0,Todas,0,77892
2012-11-28,17,0,0,Todas,0,77909
2012-11-29,19,0,0,Todas,0,77928
2012-11-30,11,0,0,Todas,0,77939
2012-12-01,4,0,0,Todas,0,77943
2012-12-02,1,0,0,Todas,0,77944
2012-12-03,17,0,0,Todas,0,77961
2012-12-04,12,0,0,Todas,0,77973
2012-12-05,17,0,0,Todas,0,77990
2012-12-06,1,0,0,Todas,0,77991
2012-12-07,13,0,0,Todas,0,78004
2012-12-10,16,0,0,Todas,0,78020
2012-12-11,13,0,0,Todas,0,78033
2012-12-12,16,0,0,Todas,0,78049
2012-12-13,10,0,0,Todas,0,78059
2012-12-14,11,0,0,Todas,0,78070
2012-12-17,19,0,0,Todas,0,78089
2012-12-18,14,0,0,Todas,0,78103
2012-12-19,12,0,0,Todas,0,78115
2012-12-20,13,0,0,Todas,0,78128
2012-12-21,9,0,0,Todas,0,78137
2012-12-26,6,0,0,Todas,0,78143
2012-12-27,14,0,0,Todas,0,78157
2012-12-28,23,0,0,Todas,0,78180
2013-01-01,3,0,0,Todas,0,78183
2013-01-02,13,0,0,Todas,0,78196
2013-01-03,8,0,0,Todas,0,78204
2013-01-04,22,0,0,Todas,0,78226
2013-01-05,7,0,0,Todas,0,78233
2013-01-07,12,0,0,Todas,0,78245
2013-01-08,35,0,0,Todas,0,78280
2013-01-09,22,0,0,Todas,0,78302
2013-01-10,18,0,0,Todas,0,78320
2013-01-11,10,0,0,Todas,0,78330
2013-01-12,5,0,0,Todas,0,78335
2013-01-14,14,0,0,Todas,0,78349
2013-01-15,11,0,0,Todas,0,78360
2013-01-16,18,0,0,Todas,0,78378
2013-01-17,25,0,0,Todas,0,78403
2013-01-18,19,0,0,Todas,0,78422
2013-01-19,1,0,0,Todas,0,78423
2013-01-21,22,0,0,Todas,0,78445
2013-01-22,17,0,0,Todas,0,78462
2013-01-23,18,0,0,Todas,0,78480
2013-01-24,17,0,0,Todas,0,78497
2013-01-25,21,0,0,Todas,0,78518
2013-01-28,14,0,0,Todas,0,78532
2013-01-29,12,0,0,Todas,0,78544
2013-01-30,22,0,0,Todas,0,78566
2013-01-31,24,0,0,Todas,0,78590
2013-02-01,19,0,0,Todas,0,78609
2013-02-04,13,0,0,Todas,0,78622
2013-02-05,18,0,0,Todas,0,78640
2013-02-06,21,0,0,Todas,0,78661
2013-02-07,22,0,0,Todas,0,78683
2013-02-08,27,0,0,Todas,0,78710
2013-02-12,1,0,0,Todas,0,78711
2013-02-13,25,0,0,Todas,0,78736
2013-02-14,19,0,0,Todas,0,78755
2013-02-15,18,0,0,Todas,0,78773
2013-02-18,10,0,0,Todas,0,78783
2013-02-19,16,0,0,Todas,0,78799
2013-02-20,17,0,0,Todas,0,78816
2013-02-21,16,0,0,Todas,0,78832
2013-02-22,14,0,0,Todas,0,78846
2013-02-23,3,0,0,Todas,0,78849
2013-02-25,6,0,0,Todas,0,78855
2013-02-26,9,0,0,Todas,0,78864
2013-02-27,16,0,0,Todas,0,78880
2013-02-28,12,0,0,Todas,0,78892
2013-03-01,26,0,0,Todas,0,78918
2013-03-03,1,0,0,Todas,0,78919
2013-03-04,16,0,0,Todas,0,78935
2013-03-05,12,0,0,Todas,0,78947
2013-03-06,17,0,0,Todas,0,78964
2013-03-07,14,0,0,Todas,0,78978
2013-03-08,14,0,0,Todas,0,78992
2013-03-10,1,0,0,Todas,0,78993
2013-03-11,17,0,0,Todas,0,79010
2013-03-12,16,0,0,Todas,0,79026
2013-03-13,13,0,0,Todas,0,79039
2013-03-14,22,0,0,Todas,0,79061
2013-03-15,18,0,0,Todas,0,79079
2013-03-16,2,0,0,Todas,0,79081
2013-03-18,12,0,0,Todas,0,79093
2013-03-19,16,0,0,Todas,0,79109
2013-03-20,21,0,0,Todas,0,79130
2013-03-21,18,0,0,Todas,0,79148
2013-03-22,20,0,0,Todas,0,79168
2013-03-25,5,0,0,Todas,0,79173
2013-03-26,15,0,0,Todas,0,79188
2013-03-27,15,0,0,Todas,0,79203
2013-03-28,18,0,0,Todas,0,79221
2013-03-29,1,0,0,Todas,0,79222
2013-04-01,18,0,0,Todas,0,79240
2013-04-02,17,0,0,Todas,0,79257
2013-04-03,14,0,0,Todas,0,79271
2013-04-04,23,0,0,Todas,0,79294
2013-04-05,23,0,0,Todas,0,79317
2013-04-07,1,0,0,Todas,0,79318
2013-04-08,12,0,0,Todas,0,79330
2013-04-09,20,0,0,Todas,0,79350
2013-04-10,18,0,0,Todas,0,79368
2013-04-11,20,0,0,Todas,0,79388
2013-04-12,16,0,0,Todas,0,79404
2013-04-13,1,0,0,Todas,0,79405
2013-04-15,14,0,0,Todas,0,79419
2013-04-16,19,0,0,Todas,0,79438
2013-04-17,13,0,0,Todas,0,79451
2013-04-18,16,0,0,Todas,0,79467
2013-04-19,22,0,0,Todas,0,79489
2013-04-22,9,0,0,Todas,0,79498
2013-04-23,6,0,0,Todas,0,79504
2013-04-24,14,0,0,Todas,0,79518
2013-04-25,21,0,0,Todas,0,79539
2013-04-26,19,0,0,Todas,0,79558
2013-04-29,10,0,0,Todas,0,79568
2013-04-30,17,0,0,Todas,0,79585
2013-05-01,4,0,0,Todas,0,79589
2013-05-02,21,0,0,Todas,0,79610
2013-05-03,13,0,0,Todas,0,79623
2013-05-06,11,0,0,Todas,0,79634
2013-05-07,14,0,0,Todas,0,79648
2013-05-08,17,0,0,Todas,0,79665
2013-05-09,29,0,0,Todas,0,79694
2013-05-10,21,0,0,Todas,0,79715
2013-05-13,17,0,0,Todas,0,79732
2013-05-14,20,0,0,Todas,0,79752
2013-05-15,23,0,0,Todas,0,79775
2013-05-16,12,0,0,Todas,0,79787
2013-05-17,12,0,0,Todas,0,79799
2013-05-20,8,0,0,Todas,0,79807
2013-05-21,12,0,0,Todas,0,79819
2013-05-22,10,0,0,Todas,0,79829
2013-05-23,18,0,0,Todas,0,79847
2013-05-25,1,0,0,Todas,0,79848
2013-05-27,10,0,0,Todas,0,79858
2013-05-28,14,0,0,Todas,0,79872
2013-05-29,10,0,0,Todas,0,79882
2013-05-30,17,0,0,Todas,0,79899
2013-05-31,16,0,0,Todas,0,79915
2013-06-01,3,0,0,Todas,0,79918
2013-06-03,14,0,0,Todas,0,79932
2013-06-04,18,0,0,Todas,0,79950
2013-06-05,11,0,0,Todas,0,79961
2013-06-06,14,0,0,Todas,0,79975
2013-06-07,18,0,0,Todas,0,79993
2013-06-10,12,0,0,Todas,0,80005
2013-06-11,18,0,0,Todas,0,80023
2013-06-12,14,0,0,Todas,0,80037
2013-06-13,17,0,0,Todas,0,80054
2013-06-14,19,0,0,Todas,0,80073
2013-06-16,1,0,0,Todas,0,80074
2013-06-17,17,0,0,Todas,0,80091
2013-06-18,11,0,0,Todas,0,80102
2013-06-19,14,0,0,Todas,0,80116
2013-06-20,18,0,0,Todas,0,80134
2013-06-21,13,0,0,Todas,0,80147
2013-06-24,7,0,0,Todas,0,80154
2013-06-25,34,0,0,Todas,0,80188
2013-06-26,21,0,0,Todas,0,80209
2013-06-27,23,0,0,Todas,0,80232
2013-06-28,19,0,0,Todas,0,80251
2013-07-01,23,0,0,Todas,0,80274
2013-07-02,18,0,0,Todas,0,80292
2013-07-03,33,0,0,Todas,0,80325
2013-07-04,21,0,0,Todas,0,80346
2013-07-05,28,0,0,Todas,0,80374
2013-07-08,11,0,0,Todas,0,80385
2013-07-09,16,0,0,Todas,0,80401
2013-07-10,13,0,0,Todas,0,80414
2013-07-11,16,0,0,Todas,0,80430
2013-07-12,26,0,0,Todas,0,80456
2013-07-15,18,0,0,Todas,0,80474
2013-07-16,21,0,0,Todas,0,80495
2013-07-17,20,0,0,Todas,0,80515
2013-07-18,15,0,0,Todas,0,80530
2013-07-19,21,0,0,Todas,0,80551
2013-07-22,15,0,0,Todas,0,80566
2013-07-23,18,0,0,Todas,0,80584
2013-07-24,24,0,0,Todas,0,80608
2013-07-25,21,0,0,Todas,0,80629
2013-07-26,15,0,0,Todas,0,80644
2013-07-29,17,0,0,Todas,0,80661
2013-07-30,16,0,0,Todas,0,80677
2013-07-31,16,0,0,Todas,0,80693
2013-08-01,19,0,0,Todas,0,80712
2013-08-02,22,0,0,Todas,0,80734
2013-08-05,16,0,0,Todas,0,80750
2013-08-06,10,0,0,Todas,0,80760
2013-08-07,19,0,0,Todas,0,80779
2013-08-08,17,0,0,Todas,0,80796
2013-08-09,15,0,0,Todas,0,80811
2013-08-11,1,0,0,Todas,0,80812
2013-08-12,15,0,0,Todas,0,80827
2013-08-13,16,0,0,Todas,0,80843
2013-08-14,14,0,0,Todas,0,80857
2013-08-15,17,0,0,Todas,0,80874
2013-08-16,17,0,0,Todas,0,80891
2013-08-19,15,0,0,Todas,0,80906
2013-08-20,14,0,0,Todas,0,80920
2013-08-21,19,0,0,Todas,0,80939
2013-08-22,23,0,0,Todas,0,80962
2013-08-23,12,0,0,Todas,0,80974
2013-08-26,16,0,0,Todas,0,80990
2013-08-27,15,0,0,Todas,0,81005
2013-08-28,25,0,0,Todas,0,81030
2013-08-29,20,0,0,Todas,0,81050
2013-08-30,16,0,0,Todas,0,81066
2013-09-01,2,0,0,Todas,0,81068
2013-09-02,8,0,0,Todas,0,81076
2013-09-03,15,0,0,Todas,0,81091
2013-09-04,13,0,0,Todas,0,81104
2013-09-05,15,0,0,Todas,0,81119
2013-09-06,13,0,0,Todas,0,81132
2013-09-09,12,0,0,Todas,0,81144
2013-09-10,6,0,0,Todas,0,81150
2013-09-11,17,0,0,Todas,0,81167
2013-09-12,10,0,0,Todas,0,81177
2013-09-13,16,0,0,Todas,0,81193
2013-09-15,1,0,0,Todas,0,81194
2013-09-16,20,0,0,Todas,0,81214
2013-09-17,15,0,0,Todas,0,81229
2013-09-18,14,0,0,Todas,0,81243
2013-09-19,24,0,0,Todas,0,81267
2013-09-20,29,0,0,Todas,0,81296
2013-09-23,14,0,0,Todas,0,81310
2013-09-24,16,0,0,Todas,0,81326
2013-09-25,13,0,0,Todas,0,81339
2013-09-26,19,0,0,Todas,0,81358
2013-09-27,15,0,0,Todas,0,81373
2013-09-30,14,0,0,Todas,0,81387
2013-10-01,17,0,0,Todas,0,81404
2013-10-02,17,0,0,Todas,0,81421
2013-10-03,13,0,0,Todas,0,81434
2013-10-04,14,0,0,Todas,0,81448
2013-10-07,13,0,0,Todas,0,81461
2013-10-08,25,0,0,Todas,0,81486
2013-10-09,18,0,0,Todas,0,81504
2013-10-10,14,0,0,Todas,0,81518
2013-10-14,16,0,0,Todas,0,81534
2013-10-15,12,0,0,Todas,0,81546
2013-10-16,23,0,0,Todas,0,81569
2013-10-17,12,0,0,Todas,0,81581
2013-10-18,19,0,0,Todas,0,81600
2013-10-21,14,0,0,Todas,0,81614
2013-10-22,16,0,0,Todas,0,81630
2013-10-23,16,0,0,Todas,0,81646
2013-10-24,11,0,0,Todas,0,81657
2013-10-25,25,0,0,Todas,0,81682
2013-10-28,8,0,0,Todas,0,81690
2013-10-29,16,0,0,Todas,0,81706
2013-10-30,17,0,0,Todas,0,81723
2013-10-31,16,0,0,Todas,0,81739
2013-11-01,23,0,0,Todas,0,81762
2013-11-04,13,0,0,Todas,0,81775
2013-11-05,21,0,0,Todas,0,81796
2013-11-06,17,0,0,Todas,0,81813
2013-11-07,17,0,0,Todas,0,81830
2013-11-08,19,0,0,Todas,0,81849
2013-11-11,16,0,0,Todas,0,81865
2013-11-12,17,0,0,Todas,0,81882
2013-11-13,20,0,0,Todas,0,81902
2013-11-14,14,0,0,Todas,0,81916
2013-11-15,19,0,0,Todas,0,81935
2013-11-18,42,0,0,Todas,0,81977
2013-11-19,22,0,0,Todas,0,81999
2013-11-20,23,0,0,Todas,0,82022
2013-11-21,17,0,0,Todas,0,82039
2013-11-22,16,0,0,Todas,0,82055
2013-11-25,16,0,0,Todas,0,82071
2013-11-26,12,0,0,Todas,0,82083
2013-11-27,13,0,0,Todas,0,82096
2013-11-28,17,0,0,Todas,0,82113
2013-11-29,16,0,0,Todas,0,82129
2013-12-01,5,0,0,Todas,0,82134
2013-12-02,21,0,0,Todas,0,82155
2013-12-03,12,0,0,Todas,0,82167
2013-12-04,18,0,0,Todas,0,82185
2013-12-05,13,0,0,Todas,0,82198
2013-12-06,3,0,0,Todas,0,82201
2013-12-09,13,0,0,Todas,0,82214
2013-12-10,14,0,0,Todas,0,82228
2013-12-11,28,0,0,Todas,0,82256
2013-12-12,20,0,0,Todas,0,82276
2013-12-13,16,0,0,Todas,0,82292
2013-12-14,1,0,0,Todas,0,82293
2013-12-16,10,0,0,Todas,0,82303
2013-12-17,9,0,0,Todas,0,82312
2013-12-18,22,0,0,Todas,0,82334
2013-12-19,23,0,0,Todas,0,82357
2013-12-20,16,0,0,Todas,0,82373
2013-12-23,14,0,0,Todas,0,82387
2013-12-24,16,0,0,Todas,0,82403
2013-12-26,8,0,0,Todas,0,82411
2013-12-27,20,0,0,Todas,0,82431
2014-01-01,2,0,0,Todas,0,82433
2014-01-02,3,0,0,Todas,0,82436
2014-01-03,34,0,0,Todas,0,82470
2014-01-06,31,0,0,Todas,0,82501
2014-01-07,34,0,0,Todas,0,82535
2014-01-08,15,0,0,Todas,0,82550
2014-01-09,17,0,0,Todas,0,82567
2014-01-10,22,0,0,Todas,0,82589
2014-01-13,14,0,0,Todas,0,82603
2014-01-14,17,0,0,Todas,0,82620
2014-01-15,15,0,0,Todas,0,82635
2014-01-16,22,0,0,Todas,0,82657
2014-01-17,15,0,0,Todas,0,82672
2014-01-20,12,0,0,Todas,0,82684
2014-01-21,17,0,0,Todas,0,82701
2014-01-22,16,0,0,Todas,0,82717
2014-01-23,23,0,0,Todas,0,82740
2014-01-24,20,0,0,Todas,0,82760
2014-01-26,1,0,0,Todas,0,82761
2014-01-27,12,0,0,Todas,0,82773
2014-01-28,9,0,0,Todas,0,82782
2014-01-29,21,0,0,Todas,0,82803
2014-01-30,9,0,0,Todas,0,82812
2014-01-31,9,0,0,Todas,0,82821
2014-02-01,2,0,0,Todas,0,82823
2014-02-03,12,0,0,Todas,0,82835
2014-02-04,15,0,0,Todas,0,82850
2014-02-05,11,0,0,Todas,0,82861
2014-02-06,16,0,0,Todas,0,82877
2014-02-07,15,0,0,Todas,0,82892
2014-02-10,12,0,0,Todas,0,82904
2014-02-11,14,0,0,Todas,0,82918
2014-02-12,9,0,0,Todas,0,82927
2014-02-13,17,0,0,Todas,0,82944
2014-02-14,29,0,0,Todas,0,82973
2014-02-15,1,0,0,Todas,0,82974
2014-02-17,16,0,0,Todas,0,82990
2014-02-18,14,0,0,Todas,0,83004
2014-02-19,14,0,0,Todas,0,83018
2014-02-20,16,0,0,Todas,0,83034
2014-02-21,25,0,0,Todas,0,83059
2014-02-24,12,0,0,Todas,0,83071
2014-02-25,11,0,0,Todas,0,83082
2014-02-26,25,0,0,Todas,0,83107
2014-02-27,13,0,0,Todas,0,83120
2014-02-28,17,0,0,Todas,0,83137
2014-03-01,1,0,0,Todas,0,83138
2014-03-05,12,0,0,Todas,0,83150
2014-03-06,11,0,0,Todas,0,83161
2014-03-07,20,0,0,Todas,0,83181
2014-03-08,9,0,0,Todas,0,83190
2014-03-10,7,0,0,Todas,0,83197
2014-03-11,24,0,0,Todas,0,83221
2014-03-12,14,0,0,Todas,0,83235
2014-03-13,13,0,0,Todas,0,83248
2014-03-14,12,0,0,Todas,0,83260
2014-03-15,4,0,0,Todas,0,83264
2014-03-17,10,0,0,Todas,0,83274
2014-03-18,12,0,0,Todas,0,83286
2014-03-19,9,0,0,Todas,0,83295
2014-03-20,16,0,0,Todas,0,83311
2014-03-21,19,0,0,Todas,0,83330
2014-03-24,12,0,0,Todas,0,83342
2014-03-25,17,0,0,Todas,0,83359
2014-03-26,27,0,0,Todas,0,83386
2014-03-27,15,0,0,Todas,0,83401
2014-03-28,17,0,0,Todas,0,83418
2014-03-31,12,0,0,Todas,0,83430
2014-04-01,17,0,0,Todas,0,83447
2014-04-02,21,0,0,Todas,0,83468
2014-04-03,12,0,0,Todas,0,83480
2014-04-04,11,0,0,Todas,0,83491
2014-04-07,14,0,0,Todas,0,83505
2014-04-08,20,0,0,Todas,0,83525
2014-04-09,12,0,0,Todas,0,83537
2014-04-10,17,0,0,Todas,0,83554
2014-04-11,18,0,0,Todas,0,83572
2014-04-14,14,0,0,Todas,0,83586
2014-04-15,18,0,0,Todas,0,83604
2014-04-16,20,0,0,Todas,0,83624
2014-04-17,13,0,0,Todas,0,83637
2014-04-21,7,0,0,Todas,0,83644
2014-04-22,12,0,0,Todas,0,83656
2014-04-23,11,0,0,Todas,0,83667
2014-04-24,15,0,0,Todas,0,83682
2014-04-25,15,0,0,Todas,0,83697
2014-04-28,13,0,0,Todas,0,83710
2014-04-29,17,0,0,Todas,0,83727
2014-04-30,10,0,0,Todas,0,83737
2014-05-01,5,0,0,Todas,0,83742
2014-05-02,20,0,0,Todas,0,83762
2014-05-04,1,0,0,Todas,0,83763
2014-05-05,13,0,0,Todas,0,83776
2014-05-06,12,0,0,Todas,0,83788
2014-05-07,12,0,0,Todas,0,83800
2014-05-08,14,0,0,Todas,0,83814
2014-05-09,12,0,0,Todas,0,83826
2014-05-12,8,0,0,Todas,0,83834
2014-05-13,13,0,0,Todas,0,83847
2014-05-14,10,0,0,Todas,0,83857
2014-05-15,13,0,0,Todas,0,83870
2014-05-16,18,0,0,Todas,0,83888
2014-05-19,14,0,0,Todas,0,83902
2014-05-20,27,0,0,Todas,0,83929
2014-05-21,12,0,0,Todas,0,83941
2014-05-22,12,0,0,Todas,0,83953
2014-05-23,12,0,0,Todas,0,83965
2014-05-25,1,0,0,Todas,0,83966
2014-05-26,13,0,0,Todas,0,83979
2014-05-27,19,0,0,Todas,0,83998
2014-05-28,11,0,0,Todas,0,84009
2014-05-29,21,0,0,Todas,0,84030
2014-05-30,13,0,0,Todas,0,84043
2014-06-02,19,0,0,Todas,0,84062
2014-06-03,10,0,0,Todas,0,84072
2014-06-04,21,0,0,Todas,0,84093
2014-06-05,19,0,0,Todas,0,84112
2014-06-06,16,0,0,Todas,0,84128
2014-06-09,15,0,0,Todas,0,84143
2014-06-10,15,0,0,Todas,0,84158
2014-06-11,17,0,0,Todas,0,84175
2014-06-12,20,0,0,Todas,0,84195
2014-06-13,12,0,0,Todas,0,84207
2014-06-15,1,0,0,Todas,0,84208
2014-06-16,16,0,0,Todas,0,84224
2014-06-17,9,0,0,Todas,0,84233
2014-06-18,9,0,0,Todas,0,84242
2014-06-19,14,0,0,Todas,0,84256
2014-06-20,14,0,0,Todas,0,84270
2014-06-21,1,0,0,Todas,0,84271
2014-06-23,13,0,0,Todas,0,84284
2014-06-24,22,0,0,Todas,0,84306
2014-06-25,13,0,0,Todas,0,84319
2014-06-26,12,0,0,Todas,0,84331
2014-06-27,15,0,0,Todas,0,84346
2014-06-30,11,0,0,Todas,0,84357
2014-07-01,18,0,0,Todas,0,84375
2014-07-02,18,0,0,Todas,0,84393
2014-07-03,17,0,0,Todas,0,84410
2014-07-04,27,0,0,Todas,0,84437
2014-07-07,11,0,0,Todas,0,84448
2014-07-08,24,0,0,Todas,0,84472
2014-07-09,10,0,0,Todas,0,84482
2014-07-10,18,0,0,Todas,0,84500
2014-07-11,11,0,0,Todas,0,84511
2014-07-14,17,0,0,Todas,0,84528
2014-07-15,23,0,0,Todas,0,84551
2014-07-16,18,0,0,Todas,0,84569
2014-07-17,20,0,0,Todas,0,84589
2014-07-18,12,0,0,Todas,0,84601
2014-07-21,15,0,0,Todas,0,84616
2014-07-22,15,0,0,Todas,0,84631
2014-07-23,19,0,0,Todas,0,84650
2014-07-24,21,0,0,Todas,0,84671
2014-07-25,13,0,0,Todas,0,84684
2014-07-28,11,0,0,Todas,0,84695
2014-07-29,20,0,0,Todas,0,84715
2014-07-30,17,0,0,Todas,0,84732
2014-07-31,19,0,0,Todas,0,84751
2014-08-01,23,0,0,Todas,0,84774
2014-08-04,13,0,0,Todas,0,84787
2014-08-05,23,0,0,Todas,0,84810
2014-08-06,19,0,0,Todas,0,84829
2014-08-07,19,0,0,Todas,0,84848
2014-08-08,20,0,0,Todas,0,84868
2014-08-11,15,0,0,Todas,0,84883
2014-08-12,20,0,0,Todas,0,84903
2014-08-13,20,0,0,Todas,0,84923
2014-08-14,16,0,0,Todas,0,84939
2014-08-15,14,0,0,Todas,0,84953
2014-08-16,1,0,0,Todas,0,84954
2014-08-18,13,0,0,Todas,0,84967
2014-08-19,13,0,0,Todas,0,84980
2014-08-20,23,0,0,Todas,0,85003
2014-08-21,12,0,0,Todas,0,85015
2014-08-22,14,0,0,Todas,0,85029
2014-08-24,1,0,0,Todas,0,85030
2014-08-25,8,0,0,Todas,0,85038
2014-08-26,21,0,0,Todas,0,85059
2014-08-27,14,0,0,Todas,0,85073
2014-08-28,22,0,0,Todas,0,85095
2014-08-29,17,0,0,Todas,0,85112
2014-08-30,2,0,0,Todas,0,85114
2014-09-01,20,0,0,Todas,0,85134
2014-09-02,18,0,0,Todas,0,85152
2014-09-03,18,0,0,Todas,0,85170
